region,date,day1_count,daily_new_cases,running_total_cases,daily_new_deaths,running_total_deaths,country_population_2018,country_median_age
Spain,3/26/20,55,8271,57786,718,4365,46723749,42.7
Spain,3/27/20,56,7933,65719,773,5138,46723749,42.7
Spain,3/28/20,57,7516,73235,844,5982,46723749,42.7
Spain,3/29/20,58,6875,80110,821,6803,46723749,42.7
Spain,3/30/20,59,7846,87956,913,7716,46723749,42.7
Spain,3/31/20,60,7967,95923,748,8464,46723749,42.7
Spain,4/1/20,61,8195,104118,923,9387,46723749,42.7
Spain,4/2/20,62,7947,112065,961,10348,46723749,42.7
Spain,4/3/20,63,7134,119199,850,11198,46723749,42.7
Spain,4/4/20,64,6969,126168,749,11947,46723749,42.7
Spain,4/5/20,65,5478,131646,694,12641,46723749,42.7
Spain,4/6/20,66,5029,136675,700,13341,46723749,42.7
Spain,4/7/20,67,5267,141942,704,14045,46723749,42.7
Spain,4/8/20,68,6278,148220,747,14792,46723749,42.7
Spain,4/9/20,69,5002,153222,655,15447,46723749,42.7
Spain,4/10/20,70,5051,158273,634,16081,46723749,42.7
Spain,4/11/20,71,4754,163027,525,16606,46723749,42.7
Spain,4/12/20,72,3804,166831,603,17209,46723749,42.7
Spain,4/13/20,73,3268,170099,547,17756,46723749,42.7
Spain,4/14/20,74,2442,172541,300,18056,46723749,42.7
Spain,4/15/20,75,5103,177644,652,18708,46723749,42.7
Spain,4/16/20,76,7304,184948,607,19315,46723749,42.7
Spain,4/17/20,77,5891,190839,687,20002,46723749,42.7
Spain,4/18/20,78,887,191726,41,20043,46723749,42.7
Spain,4/19/20,79,6948,198674,410,20453,46723749,42.7
Spain,4/20/20,80,1536,200210,399,20852,46723749,42.7
Spain,4/21/20,81,3968,204178,430,21282,46723749,42.7
Spain,4/22/20,82,4211,208389,435,21717,46723749,42.7
Spain,4/23/20,83,4635,213024,440,22157,46723749,42.7
Spain,4/24/20,84,6740,219764,367,22524,46723749,42.7
Spain,4/25/20,85,3995,223759,378,22902,46723749,42.7
Spain,4/26/20,86,2870,226629,288,23190,46723749,42.7
Spain,4/27/20,87,2793,229422,331,23521,46723749,42.7
Spain,4/28/20,88,2706,232128,301,23822,46723749,42.7
Sudan,3/13/20,1,1,1,1,1,41801533,19.9
Sudan,3/14/20,2,0,1,0,1,41801533,19.9
Sudan,3/15/20,3,0,1,0,1,41801533,19.9
Sudan,3/16/20,4,0,1,0,1,41801533,19.9
Sudan,3/17/20,5,0,1,0,1,41801533,19.9
Sudan,3/18/20,6,1,2,0,1,41801533,19.9
Sudan,3/19/20,7,0,2,0,1,41801533,19.9
Sudan,3/20/20,8,0,2,0,1,41801533,19.9
Sudan,3/21/20,9,0,2,0,1,41801533,19.9
Sudan,3/22/20,10,0,2,0,1,41801533,19.9
Sudan,3/23/20,11,0,2,0,1,41801533,19.9
Sudan,3/24/20,12,1,3,0,1,41801533,19.9
Sudan,3/25/20,13,0,3,0,1,41801533,19.9
Sudan,3/26/20,14,0,3,0,1,41801533,19.9
Sudan,3/27/20,15,0,3,0,1,41801533,19.9
Sudan,3/28/20,16,2,5,0,1,41801533,19.9
Sudan,3/29/20,17,1,6,0,1,41801533,19.9
Sudan,3/30/20,18,0,6,1,2,41801533,19.9
Sudan,3/31/20,19,1,7,0,2,41801533,19.9
Sudan,4/1/20,20,0,7,0,2,41801533,19.9
Sudan,4/2/20,21,1,8,0,2,41801533,19.9
Sudan,4/3/20,22,2,10,0,2,41801533,19.9
Sudan,4/4/20,23,0,10,0,2,41801533,19.9
Sudan,4/5/20,24,2,12,0,2,41801533,19.9
Sudan,4/6/20,25,0,12,0,2,41801533,19.9
Sudan,4/7/20,26,2,14,0,2,41801533,19.9
Sudan,4/8/20,27,0,14,0,2,41801533,19.9
Sudan,4/9/20,28,1,15,0,2,41801533,19.9
Sudan,4/10/20,29,2,17,0,2,41801533,19.9
Sudan,4/11/20,30,2,19,0,2,41801533,19.9
Sudan,4/12/20,31,0,19,0,2,41801533,19.9
Sudan,4/13/20,32,10,29,2,4,41801533,19.9
Sudan,4/14/20,33,3,32,1,5,41801533,19.9
Sudan,4/15/20,34,0,32,0,5,41801533,19.9
Sudan,4/16/20,35,0,32,0,5,41801533,19.9
Sudan,4/17/20,36,1,33,1,6,41801533,19.9
Sudan,4/18/20,37,33,66,4,10,41801533,19.9
Sudan,4/19/20,38,0,66,0,10,41801533,19.9
Sudan,4/20/20,39,41,107,2,12,41801533,19.9
Sudan,4/21/20,40,0,107,0,12,41801533,19.9
Sudan,4/22/20,41,33,140,1,13,41801533,19.9
Sudan,4/23/20,42,34,174,3,16,41801533,19.9
Sudan,4/24/20,43,0,174,0,16,41801533,19.9
Sudan,4/25/20,44,39,213,1,17,41801533,19.9
Sudan,4/26/20,45,24,237,4,21,41801533,19.9
Sudan,4/27/20,46,38,275,1,22,41801533,19.9
Sudan,4/28/20,47,43,318,3,25,41801533,19.9
Tanzania,3/16/20,1,1,1,0,0,56318348,17.7
Tanzania,3/17/20,2,0,1,0,0,56318348,17.7
Tanzania,3/18/20,3,2,3,0,0,56318348,17.7
Tanzania,3/19/20,4,3,6,0,0,56318348,17.7
Tanzania,3/20/20,5,0,6,0,0,56318348,17.7
Tanzania,3/21/20,6,0,6,0,0,56318348,17.7
Tanzania,3/22/20,7,6,12,0,0,56318348,17.7
Tanzania,3/23/20,8,0,12,0,0,56318348,17.7
Tanzania,3/24/20,9,0,12,0,0,56318348,17.7
Tanzania,3/25/20,10,0,12,0,0,56318348,17.7
Tanzania,3/26/20,11,1,13,0,0,56318348,17.7
Tanzania,3/27/20,12,0,13,0,0,56318348,17.7
Tanzania,3/28/20,13,1,14,0,0,56318348,17.7
Tanzania,3/29/20,14,0,14,0,0,56318348,17.7
Tanzania,3/30/20,15,5,19,0,0,56318348,17.7
Tanzania,3/31/20,16,0,19,1,1,56318348,17.7
Tanzania,4/1/20,17,1,20,0,1,56318348,17.7
Tanzania,4/2/20,18,0,20,0,1,56318348,17.7
Tanzania,4/3/20,19,0,20,0,1,56318348,17.7
Tanzania,4/4/20,20,0,20,0,1,56318348,17.7
Tanzania,4/5/20,21,2,22,0,1,56318348,17.7
Tanzania,4/6/20,22,2,24,0,1,56318348,17.7
Tanzania,4/7/20,23,0,24,0,1,56318348,17.7
Tanzania,4/8/20,24,1,25,0,1,56318348,17.7
Tanzania,4/9/20,25,0,25,0,1,56318348,17.7
Tanzania,4/10/20,26,7,32,2,3,56318348,17.7
Tanzania,4/11/20,27,0,32,0,3,56318348,17.7
Tanzania,4/12/20,28,0,32,0,3,56318348,17.7
Tanzania,4/13/20,29,17,49,0,3,56318348,17.7
Tanzania,4/14/20,30,4,53,0,3,56318348,17.7
Tanzania,4/15/20,31,35,88,1,4,56318348,17.7
Tanzania,4/16/20,32,6,94,0,4,56318348,17.7
Tanzania,4/17/20,33,53,147,1,5,56318348,17.7
Tanzania,4/18/20,34,0,147,0,5,56318348,17.7
Tanzania,4/19/20,35,23,170,2,7,56318348,17.7
Tanzania,4/20/20,36,84,254,3,10,56318348,17.7
Tanzania,4/21/20,37,0,254,0,10,56318348,17.7
Tanzania,4/22/20,38,30,284,0,10,56318348,17.7
Tanzania,4/23/20,39,0,284,0,10,56318348,17.7
Tanzania,4/24/20,40,15,299,0,10,56318348,17.7
Tanzania,4/25/20,41,0,299,0,10,56318348,17.7
Tanzania,4/26/20,42,0,299,0,10,56318348,17.7
Tanzania,4/27/20,43,0,299,0,10,56318348,17.7
Tanzania,4/28/20,44,0,299,0,10,56318348,17.7
Thailand,1/22/20,1,2,2,0,0,69428524,37.7
Thailand,1/23/20,2,1,3,0,0,69428524,37.7
Thailand,1/24/20,3,2,5,0,0,69428524,37.7
Thailand,1/25/20,4,2,7,0,0,69428524,37.7
Thailand,1/26/20,5,1,8,0,0,69428524,37.7
Thailand,1/27/20,6,0,8,0,0,69428524,37.7
Thailand,1/28/20,7,6,14,0,0,69428524,37.7
Thailand,1/29/20,8,0,14,0,0,69428524,37.7
Thailand,1/30/20,9,0,14,0,0,69428524,37.7
Thailand,1/31/20,10,5,19,0,0,69428524,37.7
Thailand,2/1/20,11,0,19,0,0,69428524,37.7
Thailand,2/2/20,12,0,19,0,0,69428524,37.7
Thailand,2/3/20,13,0,19,0,0,69428524,37.7
Thailand,2/4/20,14,6,25,0,0,69428524,37.7
Thailand,2/5/20,15,0,25,0,0,69428524,37.7
Thailand,2/6/20,16,0,25,0,0,69428524,37.7
Thailand,2/7/20,17,0,25,0,0,69428524,37.7
Thailand,2/8/20,18,7,32,0,0,69428524,37.7
Thailand,2/9/20,19,0,32,0,0,69428524,37.7
Thailand,2/10/20,20,0,32,0,0,69428524,37.7
Thailand,2/11/20,21,1,33,0,0,69428524,37.7
Thailand,2/12/20,22,0,33,0,0,69428524,37.7
Thailand,2/13/20,23,0,33,0,0,69428524,37.7
Thailand,2/14/20,24,0,33,0,0,69428524,37.7
Thailand,2/15/20,25,0,33,0,0,69428524,37.7
Thailand,2/16/20,26,1,34,0,0,69428524,37.7
Thailand,2/17/20,27,1,35,0,0,69428524,37.7
Thailand,2/18/20,28,0,35,0,0,69428524,37.7
Thailand,2/19/20,29,0,35,0,0,69428524,37.7
Thailand,2/20/20,30,0,35,0,0,69428524,37.7
Thailand,2/21/20,31,0,35,0,0,69428524,37.7
Thailand,2/22/20,32,0,35,0,0,69428524,37.7
Thailand,2/23/20,33,0,35,0,0,69428524,37.7
Thailand,2/24/20,34,0,35,0,0,69428524,37.7
Thailand,2/25/20,35,2,37,0,0,69428524,37.7
Thailand,2/26/20,36,3,40,0,0,69428524,37.7
Thailand,2/27/20,37,0,40,0,0,69428524,37.7
Thailand,2/28/20,38,1,41,0,0,69428524,37.7
Thailand,2/29/20,39,1,42,0,0,69428524,37.7
Thailand,3/1/20,40,0,42,1,1,69428524,37.7
Thailand,3/2/20,41,1,43,0,1,69428524,37.7
Thailand,3/3/20,42,0,43,0,1,69428524,37.7
Thailand,3/4/20,43,0,43,0,1,69428524,37.7
Thailand,3/5/20,44,4,47,0,1,69428524,37.7
Thailand,3/6/20,45,1,48,0,1,69428524,37.7
Thailand,3/7/20,46,2,50,0,1,69428524,37.7
Thailand,3/8/20,47,0,50,0,1,69428524,37.7
Thailand,3/9/20,48,0,50,0,1,69428524,37.7
Thailand,3/10/20,49,3,53,0,1,69428524,37.7
Thailand,3/11/20,50,6,59,0,1,69428524,37.7
Thailand,3/12/20,51,11,70,0,1,69428524,37.7
Thailand,3/13/20,52,5,75,0,1,69428524,37.7
Thailand,3/14/20,53,7,82,0,1,69428524,37.7
Thailand,3/15/20,54,32,114,0,1,69428524,37.7
Thailand,3/16/20,55,33,147,0,1,69428524,37.7
Thailand,3/17/20,56,30,177,0,1,69428524,37.7
Thailand,3/18/20,57,35,212,0,1,69428524,37.7
Thailand,3/19/20,58,60,272,0,1,69428524,37.7
Thailand,3/20/20,59,50,322,0,1,69428524,37.7
Thailand,3/21/20,60,89,411,0,1,69428524,37.7
Thailand,3/22/20,61,188,599,0,1,69428524,37.7
Thailand,3/23/20,62,122,721,0,1,69428524,37.7
Thailand,3/24/20,63,106,827,3,4,69428524,37.7
Thailand,3/25/20,64,107,934,0,4,69428524,37.7
Thailand,3/26/20,65,111,1045,0,4,69428524,37.7
Thailand,3/27/20,66,91,1136,1,5,69428524,37.7
Thailand,3/28/20,67,109,1245,1,6,69428524,37.7
Thailand,3/29/20,68,143,1388,1,7,69428524,37.7
Thailand,3/30/20,69,136,1524,2,9,69428524,37.7
Thailand,3/31/20,70,127,1651,1,10,69428524,37.7
Thailand,4/1/20,71,120,1771,2,12,69428524,37.7
Thailand,4/2/20,72,104,1875,3,15,69428524,37.7
Thailand,4/3/20,73,103,1978,4,19,69428524,37.7
Thailand,4/4/20,74,89,2067,1,20,69428524,37.7
Thailand,4/5/20,75,102,2169,3,23,69428524,37.7
Thailand,4/6/20,76,51,2220,3,26,69428524,37.7
Thailand,4/7/20,77,38,2258,1,27,69428524,37.7
Thailand,4/8/20,78,111,2369,3,30,69428524,37.7
Thailand,4/9/20,79,54,2423,2,32,69428524,37.7
Thailand,4/10/20,80,50,2473,1,33,69428524,37.7
Thailand,4/11/20,81,45,2518,2,35,69428524,37.7
Thailand,4/12/20,82,33,2551,3,38,69428524,37.7
Thailand,4/13/20,83,28,2579,2,40,69428524,37.7
Thailand,4/14/20,84,34,2613,1,41,69428524,37.7
Thailand,4/15/20,85,30,2643,2,43,69428524,37.7
Thailand,4/16/20,86,29,2672,3,46,69428524,37.7
Thailand,4/17/20,87,28,2700,1,47,69428524,37.7
Thailand,4/18/20,88,33,2733,0,47,69428524,37.7
Thailand,4/19/20,89,32,2765,0,47,69428524,37.7
Thailand,4/20/20,90,27,2792,0,47,69428524,37.7
Thailand,4/21/20,91,19,2811,1,48,69428524,37.7
Thailand,4/22/20,92,15,2826,1,49,69428524,37.7
Thailand,4/23/20,93,13,2839,1,50,69428524,37.7
Thailand,4/24/20,94,68,2907,1,51,69428524,37.7
Thailand,4/25/20,95,0,2907,0,51,69428524,37.7
Thailand,4/26/20,96,15,2922,0,51,69428524,37.7
Thailand,4/27/20,97,9,2931,1,52,69428524,37.7
Thailand,4/28/20,98,7,2938,2,54,69428524,37.7
Turkey,3/11/20,1,1,1,0,0,82319724,30.9
Turkey,3/12/20,2,0,1,0,0,82319724,30.9
Turkey,3/13/20,3,4,5,0,0,82319724,30.9
Turkey,3/14/20,4,0,5,0,0,82319724,30.9
Turkey,3/15/20,5,1,6,0,0,82319724,30.9
Turkey,3/16/20,6,12,18,0,0,82319724,30.9
Turkey,3/17/20,7,29,47,1,1,82319724,30.9
Turkey,3/18/20,8,51,98,0,1,82319724,30.9
Turkey,3/19/20,9,94,192,2,3,82319724,30.9
Turkey,3/20/20,10,167,359,1,4,82319724,30.9
Turkey,3/21/20,11,311,670,5,9,82319724,30.9
Turkey,3/22/20,12,566,1236,21,30,82319724,30.9
Turkey,3/23/20,13,293,1529,7,37,82319724,30.9
Turkey,3/24/20,14,343,1872,7,44,82319724,30.9
Turkey,3/25/20,15,561,2433,15,59,82319724,30.9
Turkey,3/26/20,16,1196,3629,16,75,82319724,30.9
Turkey,3/27/20,17,2069,5698,17,92,82319724,30.9
Turkey,3/28/20,18,1704,7402,16,108,82319724,30.9
Turkey,3/29/20,19,1815,9217,23,131,82319724,30.9
Turkey,3/30/20,20,1610,10827,37,168,82319724,30.9
Turkey,3/31/20,21,2704,13531,46,214,82319724,30.9
Turkey,4/1/20,22,2148,15679,63,277,82319724,30.9
Turkey,4/2/20,23,2456,18135,79,356,82319724,30.9
Turkey,4/3/20,24,2786,20921,69,425,82319724,30.9
Turkey,4/4/20,25,3013,23934,76,501,82319724,30.9
Turkey,4/5/20,26,3135,27069,73,574,82319724,30.9
Turkey,4/6/20,27,3148,30217,75,649,82319724,30.9
Turkey,4/7/20,28,3892,34109,76,725,82319724,30.9
Turkey,4/8/20,29,4117,38226,87,812,82319724,30.9
Turkey,4/9/20,30,4056,42282,96,908,82319724,30.9
Turkey,4/10/20,31,4747,47029,98,1006,82319724,30.9
Turkey,4/11/20,32,5138,52167,95,1101,82319724,30.9
Turkey,4/12/20,33,4789,56956,97,1198,82319724,30.9
Turkey,4/13/20,34,4093,61049,98,1296,82319724,30.9
Turkey,4/14/20,35,4062,65111,107,1403,82319724,30.9
Turkey,4/15/20,36,4281,69392,115,1518,82319724,30.9
Turkey,4/16/20,37,4801,74193,125,1643,82319724,30.9
Turkey,4/17/20,38,4353,78546,126,1769,82319724,30.9
Turkey,4/18/20,39,3783,82329,121,1890,82319724,30.9
Turkey,4/19/20,40,3977,86306,127,2017,82319724,30.9
Turkey,4/20/20,41,4674,90980,123,2140,82319724,30.9
Turkey,4/21/20,42,4611,95591,119,2259,82319724,30.9
Turkey,4/22/20,43,3083,98674,117,2376,82319724,30.9
Turkey,4/23/20,44,3116,101790,115,2491,82319724,30.9
Turkey,4/24/20,45,3122,104912,109,2600,82319724,30.9
Turkey,4/25/20,46,2861,107773,106,2706,82319724,30.9
Turkey,4/26/20,47,2357,110130,99,2805,82319724,30.9
Turkey,4/27/20,48,2131,112261,95,2900,82319724,30.9
Turkey,4/28/20,49,2392,114653,92,2992,82319724,30.9
Uganda,3/21/20,1,1,1,0,0,42723139,15.8
Uganda,3/22/20,2,0,1,0,0,42723139,15.8
Uganda,3/23/20,3,8,9,0,0,42723139,15.8
Uganda,3/24/20,4,0,9,0,0,42723139,15.8
Uganda,3/25/20,5,5,14,0,0,42723139,15.8
Uganda,3/26/20,6,0,14,0,0,42723139,15.8
Uganda,3/27/20,7,9,23,0,0,42723139,15.8
Uganda,3/28/20,8,7,30,0,0,42723139,15.8
Uganda,3/29/20,9,3,33,0,0,42723139,15.8
Uganda,3/30/20,10,0,33,0,0,42723139,15.8
Uganda,3/31/20,11,11,44,0,0,42723139,15.8
Uganda,4/1/20,12,0,44,0,0,42723139,15.8
Uganda,4/2/20,13,1,45,0,0,42723139,15.8
Uganda,4/3/20,14,3,48,0,0,42723139,15.8
Uganda,4/4/20,15,0,48,0,0,42723139,15.8
Uganda,4/5/20,16,4,52,0,0,42723139,15.8
Uganda,4/6/20,17,0,52,0,0,42723139,15.8
Uganda,4/7/20,18,0,52,0,0,42723139,15.8
Uganda,4/8/20,19,1,53,0,0,42723139,15.8
Uganda,4/9/20,20,0,53,0,0,42723139,15.8
Uganda,4/10/20,21,0,53,0,0,42723139,15.8
Uganda,4/11/20,22,0,53,0,0,42723139,15.8
Uganda,4/12/20,23,1,54,0,0,42723139,15.8
Uganda,4/13/20,24,0,54,0,0,42723139,15.8
Uganda,4/14/20,25,1,55,0,0,42723139,15.8
Uganda,4/15/20,26,0,55,0,0,42723139,15.8
Uganda,4/16/20,27,0,55,0,0,42723139,15.8
Uganda,4/17/20,28,1,56,0,0,42723139,15.8
Uganda,4/18/20,29,-1,55,0,0,42723139,15.8
Uganda,4/19/20,30,0,55,0,0,42723139,15.8
Uganda,4/20/20,31,1,56,0,0,42723139,15.8
Uganda,4/21/20,32,5,61,0,0,42723139,15.8
Uganda,4/22/20,33,2,63,0,0,42723139,15.8
Uganda,4/23/20,34,11,74,0,0,42723139,15.8
Uganda,4/24/20,35,1,75,0,0,42723139,15.8
Uganda,4/25/20,36,0,75,0,0,42723139,15.8
Uganda,4/26/20,37,4,79,0,0,42723139,15.8
Uganda,4/27/20,38,0,79,0,0,42723139,15.8
Uganda,4/28/20,39,0,79,0,0,42723139,15.8
Ukraine,3/3/20,1,1,1,0,0,44622516,40.6
Ukraine,3/4/20,2,0,1,0,0,44622516,40.6
Ukraine,3/5/20,3,0,1,0,0,44622516,40.6
Ukraine,3/6/20,4,0,1,0,0,44622516,40.6
Ukraine,3/7/20,5,0,1,0,0,44622516,40.6
Ukraine,3/8/20,6,0,1,0,0,44622516,40.6
Ukraine,3/9/20,7,0,1,0,0,44622516,40.6
Ukraine,3/10/20,8,0,1,0,0,44622516,40.6
Ukraine,3/11/20,9,0,1,0,0,44622516,40.6
Ukraine,3/12/20,10,0,1,0,0,44622516,40.6
Ukraine,3/13/20,11,2,3,1,1,44622516,40.6
Ukraine,3/14/20,12,0,3,0,1,44622516,40.6
Ukraine,3/15/20,13,0,3,0,1,44622516,40.6
Ukraine,3/16/20,14,4,7,0,1,44622516,40.6
Ukraine,3/17/20,15,7,14,1,2,44622516,40.6
Ukraine,3/18/20,16,0,14,0,2,44622516,40.6
Ukraine,3/19/20,17,2,16,0,2,44622516,40.6
Ukraine,3/20/20,18,13,29,1,3,44622516,40.6
Ukraine,3/21/20,19,18,47,0,3,44622516,40.6
Ukraine,3/22/20,20,26,73,0,3,44622516,40.6
Ukraine,3/23/20,21,0,73,0,3,44622516,40.6
Ukraine,3/24/20,22,24,97,0,3,44622516,40.6
Ukraine,3/25/20,23,48,145,2,5,44622516,40.6
Ukraine,3/26/20,24,51,196,0,5,44622516,40.6
Ukraine,3/27/20,25,114,310,0,5,44622516,40.6
Ukraine,3/28/20,26,46,356,4,9,44622516,40.6
Ukraine,3/29/20,27,119,475,1,10,44622516,40.6
Ukraine,3/30/20,28,73,548,3,13,44622516,40.6
Ukraine,3/31/20,29,97,645,4,17,44622516,40.6
Ukraine,4/1/20,30,149,794,3,20,44622516,40.6
Ukraine,4/2/20,31,103,897,2,22,44622516,40.6
Ukraine,4/3/20,32,175,1072,5,27,44622516,40.6
Ukraine,4/4/20,33,153,1225,5,32,44622516,40.6
Ukraine,4/5/20,34,83,1308,5,37,44622516,40.6
Ukraine,4/6/20,35,11,1319,1,38,44622516,40.6
Ukraine,4/7/20,36,143,1462,7,45,44622516,40.6
Ukraine,4/8/20,37,206,1668,7,52,44622516,40.6
Ukraine,4/9/20,38,224,1892,5,57,44622516,40.6
Ukraine,4/10/20,39,311,2203,12,69,44622516,40.6
Ukraine,4/11/20,40,308,2511,4,73,44622516,40.6
Ukraine,4/12/20,41,266,2777,10,83,44622516,40.6
Ukraine,4/13/20,42,325,3102,10,93,44622516,40.6
Ukraine,4/14/20,43,270,3372,5,98,44622516,40.6
Ukraine,4/15/20,44,392,3764,10,108,44622516,40.6
Ukraine,4/16/20,45,397,4161,8,116,44622516,40.6
Ukraine,4/17/20,46,501,4662,9,125,44622516,40.6
Ukraine,4/18/20,47,444,5106,8,133,44622516,40.6
Ukraine,4/19/20,48,343,5449,8,141,44622516,40.6
Ukraine,4/20/20,49,261,5710,10,151,44622516,40.6
Ukraine,4/21/20,50,415,6125,10,161,44622516,40.6
Ukraine,4/22/20,51,467,6592,13,174,44622516,40.6
Ukraine,4/23/20,52,578,7170,13,187,44622516,40.6
Ukraine,4/24/20,53,477,7647,14,201,44622516,40.6
Ukraine,4/25/20,54,478,8125,0,201,44622516,40.6
Ukraine,4/26/20,55,492,8617,8,209,44622516,40.6
Ukraine,4/27/20,56,392,9009,11,220,44622516,40.6
Ukraine,4/28/20,57,401,9410,19,239,44622516,40.6
United Kingdom,1/31/20,1,2,2,0,0,66488991,40.5
United Kingdom,2/1/20,2,0,2,0,0,66488991,40.5
United Kingdom,2/2/20,3,0,2,0,0,66488991,40.5
United Kingdom,2/3/20,4,0,2,0,0,66488991,40.5
United Kingdom,2/4/20,5,0,2,0,0,66488991,40.5
United Kingdom,2/5/20,6,0,2,0,0,66488991,40.5
United Kingdom,2/6/20,7,0,2,0,0,66488991,40.5
United Kingdom,2/7/20,8,1,3,0,0,66488991,40.5
United Kingdom,2/8/20,9,0,3,0,0,66488991,40.5
United Kingdom,2/9/20,10,0,3,0,0,66488991,40.5
United Kingdom,2/10/20,11,5,8,0,0,66488991,40.5
United Kingdom,2/11/20,12,0,8,0,0,66488991,40.5
United Kingdom,2/12/20,13,1,9,0,0,66488991,40.5
United Kingdom,2/13/20,14,0,9,0,0,66488991,40.5
United Kingdom,2/14/20,15,0,9,0,0,66488991,40.5
United Kingdom,2/15/20,16,0,9,0,0,66488991,40.5
United Kingdom,2/16/20,17,0,9,0,0,66488991,40.5
United Kingdom,2/17/20,18,0,9,0,0,66488991,40.5
United Kingdom,2/18/20,19,0,9,0,0,66488991,40.5
United Kingdom,2/19/20,20,0,9,0,0,66488991,40.5
United Kingdom,2/20/20,21,0,9,0,0,66488991,40.5
United Kingdom,2/21/20,22,0,9,0,0,66488991,40.5
United Kingdom,2/22/20,23,0,9,0,0,66488991,40.5
United Kingdom,2/23/20,24,0,9,0,0,66488991,40.5
United Kingdom,2/24/20,25,4,13,0,0,66488991,40.5
United Kingdom,2/25/20,26,0,13,0,0,66488991,40.5
United Kingdom,2/26/20,27,0,13,0,0,66488991,40.5
United Kingdom,2/27/20,28,2,15,0,0,66488991,40.5
United Kingdom,2/28/20,29,5,20,0,0,66488991,40.5
United Kingdom,2/29/20,30,3,23,0,0,66488991,40.5
United Kingdom,3/1/20,31,13,36,0,0,66488991,40.5
United Kingdom,3/2/20,32,4,40,0,0,66488991,40.5
United Kingdom,3/3/20,33,11,51,0,0,66488991,40.5
United Kingdom,3/4/20,34,34,85,0,0,66488991,40.5
United Kingdom,3/5/20,35,30,115,1,1,66488991,40.5
United Kingdom,3/6/20,36,48,163,1,2,66488991,40.5
United Kingdom,3/7/20,37,43,206,0,2,66488991,40.5
United Kingdom,3/8/20,38,67,273,1,3,66488991,40.5
United Kingdom,3/9/20,39,48,321,1,4,66488991,40.5
United Kingdom,3/10/20,40,61,382,2,6,66488991,40.5
United Kingdom,3/11/20,41,74,456,2,8,66488991,40.5
United Kingdom,3/12/20,42,0,456,0,8,66488991,40.5
United Kingdom,3/13/20,43,342,798,0,8,66488991,40.5
United Kingdom,3/14/20,44,342,1140,13,21,66488991,40.5
United Kingdom,3/15/20,45,0,1140,0,21,66488991,40.5
United Kingdom,3/16/20,46,403,1543,34,55,66488991,40.5
United Kingdom,3/17/20,47,407,1950,0,55,66488991,40.5
United Kingdom,3/18/20,48,676,2626,16,71,66488991,40.5
United Kingdom,3/19/20,49,63,2689,66,137,66488991,40.5
United Kingdom,3/20/20,50,1294,3983,40,177,66488991,40.5
United Kingdom,3/21/20,51,1035,5018,56,233,66488991,40.5
United Kingdom,3/22/20,52,665,5683,48,281,66488991,40.5
United Kingdom,3/23/20,53,967,6650,54,335,66488991,40.5
United Kingdom,3/24/20,54,1427,8077,87,422,66488991,40.5
United Kingdom,3/25/20,55,1452,9529,43,465,66488991,40.5
United Kingdom,3/26/20,56,2129,11658,113,578,66488991,40.5
United Kingdom,3/27/20,57,2885,14543,181,759,66488991,40.5
United Kingdom,3/28/20,58,2546,17089,260,1019,66488991,40.5
United Kingdom,3/29/20,59,2433,19522,209,1228,66488991,40.5
United Kingdom,3/30/20,60,2619,22141,180,1408,66488991,40.5
United Kingdom,3/31/20,61,3009,25150,381,1789,66488991,40.5
United Kingdom,4/1/20,62,4324,29474,563,2352,66488991,40.5
United Kingdom,4/2/20,63,4244,33718,569,2921,66488991,40.5
United Kingdom,4/3/20,64,4450,38168,684,3605,66488991,40.5
United Kingdom,4/4/20,65,3735,41903,708,4313,66488991,40.5
United Kingdom,4/5/20,66,5903,47806,621,4934,66488991,40.5
United Kingdom,4/6/20,67,3802,51608,439,5373,66488991,40.5
United Kingdom,4/7/20,68,3634,55242,786,6159,66488991,40.5
United Kingdom,4/8/20,69,5491,60733,938,7097,66488991,40.5
United Kingdom,4/9/20,70,4344,65077,881,7978,66488991,40.5
United Kingdom,4/10/20,71,8681,73758,980,8958,66488991,40.5
United Kingdom,4/11/20,72,5233,78991,917,9875,66488991,40.5
United Kingdom,4/12/20,73,5288,84279,737,10612,66488991,40.5
United Kingdom,4/13/20,74,4342,88621,717,11329,66488991,40.5
United Kingdom,4/14/20,75,5252,93873,778,12107,66488991,40.5
United Kingdom,4/15/20,76,4603,98476,761,12868,66488991,40.5
United Kingdom,4/16/20,77,4617,103093,861,13729,66488991,40.5
United Kingdom,4/17/20,78,5599,108692,847,14576,66488991,40.5
United Kingdom,4/18/20,79,5525,114217,888,15464,66488991,40.5
United Kingdom,4/19/20,80,5850,120067,596,16060,66488991,40.5
United Kingdom,4/20/20,81,4676,124743,449,16509,66488991,40.5
United Kingdom,4/21/20,82,4301,129044,828,17337,66488991,40.5
United Kingdom,4/22/20,83,4451,133495,763,18100,66488991,40.5
United Kingdom,4/23/20,84,4583,138078,638,18738,66488991,40.5
United Kingdom,4/24/20,85,5386,143464,768,19506,66488991,40.5
United Kingdom,4/25/20,86,4913,148377,813,20319,66488991,40.5
United Kingdom,4/26/20,87,4463,152840,413,20732,66488991,40.5
United Kingdom,4/27/20,88,4309,157149,360,21092,66488991,40.5
United Kingdom,4/28/20,89,3996,161145,586,21678,66488991,40.5
US,1/22/20,1,1,1,0,0,327167434,38.1
US,1/23/20,2,0,1,0,0,327167434,38.1
US,1/24/20,3,1,2,0,0,327167434,38.1
